timestamp,device,flow_rate_lpm,pressure_bar,total_usage_liters
2025-11-17 00:31:34,washing_machine,15.14,4.42,25.68
2025-11-17 00:30:50,shower,31.77,4.66,55.74
2025-11-17 00:49:56,washing_machine,4.34,4.35,7.11
2025-11-17 00:43:52,washing_machine,17.5,3.11,28.57
2025-11-17 00:40:30,bath,0.89,2.38,0.48
2025-11-17 00:29:41,washing_machine,16.67,2.8,24.18
2025-11-17 00:53:22,washing_machine,2.44,1.57,2.65
2025-11-17 00:48:49,shower,4.6,3.33,5.6
2025-11-17 00:05:44,toilet_flush,4.55,3.27,6.39
2025-11-17 00:43:44,kitchen_sink,22.9,3.34,11.34
2025-11-17 00:48:58,washing_machine,26.24,4.91,26.94
2025-11-17 00:17:26,bath,20.63,4.69,7.14
2025-11-17 00:00:09,dishwasher,33.69,2.07,82.65
2025-11-17 00:00:09,kitchen_sink,13.43,2.79,6.35
2025-11-17 00:30:47,bath,1036.0,2.98,8.23
2025-11-17 00:22:40,kitchen_sink,30.47,2.76,68.56
2025-11-17 00:44:49,washing_machine,8.21,4.29,10.76
2025-11-17 00:48:02,garden_irrigation,33.73,3.33,17.27
2025-11-17 00:07:46,dishwasher,0.92,3.5,1.0
2025-11-17 00:17:06,kitchen_sink,33.96,4.49,15.84
2025-11-17 00:24:28,garden_irrigation,1.99,4.32,1.31
2025-11-17 00:02:14,toilet_flush,31.24,1.96,9.99
2025-11-17 00:54:58,kitchen_sink,18.71,4.0,22.6
2025-11-17 00:54:58,shower,34.76,3.02,71.44
2025-11-17 00:43:04,None,3.05,2.53,4.72
2025-11-17 00:23:44,dishwasher,1961.0,1.68,31.27
2025-11-17 00:03:06,toilet_flush,33.94,3.21,22.45
2025-11-17 00:42:02,toilet_flush,18.55,2.74,18.38
2025-11-17 00:42:02,dishwasher,22.21,2.38,47.62
2025-11-17 00:49:39,garden_irrigation,24.5,3.93,9.85
2025-11-17 00:48:30,washing_machine,16.18,4.19,35.16
2025-11-17 00:45:07,bath,22.15,2.36,29.07
2025-11-17 00:56:07,shower,20.66,1.67,43.91
2025-11-17 00:28:46,dishwasher,31.59,4.47,29.42
2025-11-17 00:54:50,dishwasher,2.07,1.53,2.03
2025-11-17 00:03:29,shower,10.19,4.78,19.65
2025-11-17 00:26:19,garden_irrigation,33.29,3.7,66.76
2025-11-17 00:47:23,None,31.21,2.63,22.73
2025-11-17 00:25:23,toilet_flush,16.22,2.36,39.54
2025-11-17 00:56:43,dishwasher,21.89,1.53,8.63
2025-11-17 00:21:14,garden_irrigation,10.07,2.32,3.6
2025-11-17 00:51:33,washing_machine,6.99,1.98,10.97
2025-11-17 00:18:08,toilet_flush,16.5,3.64,
2025-11-17 00:53:46,toilet_flush,12.69,2.08,30.58
2025-11-17 00:35:39,toilet_flush,2064.0,3.35,23.35
2025-11-17 00:49:00,shower,3.18,3.57,0.82
2025-11-17 00:45:47,bath,34.12,2.54,54.14
2025-11-17 00:28:00,bath,34.52,1.62,29.9
2025-11-17 00:54:38,shower,24.59,1.63,29.4
2025-11-17 00:35:35,toilet_flush,19.0,1.59,25.15
2025-11-17 00:57:24,washing_machine,11.18,4.09,3.89
2025-11-17 00:53:57,kitchen_sink,28.58,2.61,37.66
2025-11-17 00:56:01,toilet_flush,24.12,4.29,28.47
2025-11-17 00:38:47,garden_irrigation,6.11,3.01,11.24
2025-11-17 00:43:14,dishwasher,31.93,3.09,53.8
2025-11-17 00:31:57,dishwasher,28.88,3.3,18.08
2025-11-17 00:05:30,bath,33.27,4.0,22.43
2025-11-17 00:52:44,dishwasher,25.54,2.46,19.85
2025-11-17 00:48:11,kitchen_sink,21.66,1.93,13.25
2025-11-17 00:48:11,shower,14.93,3.45,25.55
2025-11-17 00:29:34,shower,32.68,2.64,81.28
2025-11-17 00:04:35,kitchen_sink,30.38,3.05,51.64
2025-11-17 00:42:34,bath,2.06,3.76,3.29
2025-11-17 00:05:15,bath,1.41,3.23,1.61
2025-11-17 00:04:00,garden_irrigation,13.49,3.67,12.4
2025-11-17 00:04:07,shower,28.46,3.4,65.33
2025-11-17 00:36:30,shower,34.56,4.09,83.94
2025-11-17 00:17:48,toilet_flush,5.69,3.97,7.64
2025-11-17 00:03:51,washing_machine,21.0,3.37,18.22
2025-11-17 00:56:41,garden_irrigation,13.64,3.88,26.89
2025-11-17 00:13:52,toilet_flush,33.96,4.56,17.14
2025-11-17 00:15:58,dishwasher,29.55,3.01,57.94
2025-11-17 00:55:47,washing_machine,29.42,2.94,61.3
2025-11-17 00:49:56,dishwasher,16.67,4.17,8.12
2025-11-17 00:15:04,shower,14.81,3.54,36.24
2025-11-17 00:37:28,washing_machine,9.93,1.75,24.49
2025-11-17 00:24:09,shower,2.44,4.62,5.74
2025-11-17 00:47:37,bath,30.33,1.61,40.67
2025-11-17 00:35:57,toilet_flush,2855.0,4.12,21.87
2025-11-17 00:35:57,shower,34.99,4.16,53.84
2025-11-17 00:37:45,washing_machine,34.88,4.84,40.66
2025-11-17 00:02:51,toilet_flush,19.66,1.69,13.24
2025-11-17 00:18:41,washing_machine,27.03,3.59,31.75
2025-11-17 00:44:08,washing_machine,33.09,3.0,57.14
2025-11-17 00:59:31,kitchen_sink,29.81,2.66,10.82
2025-11-17 00:26:48,shower,9.03,1.82,8.73
2025-11-17 00:56:06,shower,16.04,3.47,3.86
2025-11-17 00:05:15,washing_machine,4.96,3.18,9.54
2025-11-17 00:54:00,dishwasher,33.41,1.87,55.91
2025-11-17 00:54:00,bath,21.41,3.64,7.37
2025-11-17 00:47:57,shower,8.39,4.08,
2025-11-17 00:42:54,garden_irrigation,23.67,4.19,5.97
2025-11-17 00:50:32,bath,21.83,4.67,
2025-11-17 00:24:18,bath,12.86,2.93,25.54
2025-11-17 00:20:07,bath,4.42,4.84,8.89
2025-11-17 00:08:38,shower,23.67,4.53,6.6
2025-11-17 00:57:24,bath,18.45,2.54,42.15
2025-11-17 00:46:01,bath,27.14,2.06,62.76
2025-11-17 00:50:42,toilet_flush,18.45,3.02,27.51
2025-11-17 00:52:51,shower,29.9,2.91,39.13
2025-11-17 00:33:00,bath,19.54,3.52,
2025-11-17 00:55:21,dishwasher,19.85,3.54,29.63
2025-11-17 00:34:44,garden_irrigation,30.74,4.12,35.09
2025-11-17 00:59:29,bath,14.42,3.28,28.51
2025-11-17 00:21:19,washing_machine,5.12,1.87,5.78
2025-11-17 00:00:47,shower,1.49,4.5,2.64
2025-11-17 00:17:19,None,26.55,2.58,11.5
2025-11-17 00:47:03,garden_irrigation,2190.0,4.9,11.08
2025-11-17 00:55:27,kitchen_sink,24.79,1.91,12.92
2025-11-17 00:50:48,washing_machine,7.85,4.85,2.39
2025-11-17 00:22:41,washing_machine,5.2,1.82,7.51
2025-11-17 00:00:34,washing_machine,1.0,2.31,2.03
2025-11-17 00:00:34,garden_irrigation,12.6,1.66,20.21
2025-11-17 00:30:57,shower,20.85,3.97,31.74
2025-11-17 00:23:57,shower,14.03,4.48,24.77
2025-11-17 00:41:13,bath,15.59,3.02,15.3
2025-11-17 00:35:51,bath,31.69,4.75,32.72
2025-11-17 00:01:48,shower,12.51,3.57,11.54
2025-11-17 00:26:41,dishwasher,18.23,3.71,33.5
2025-11-17 00:32:13,bath,27.54,4.46,15.75
2025-11-17 00:28:03,dishwasher,14.18,2.54,3.26
2025-11-17 00:28:03,shower,21.96,2.74,34.5
2025-11-17 00:09:07,washing_machine,30.25,4.67,71.62
2025-11-17 00:09:07,kitchen_sink,33.26,4.65,53.27
2025-11-17 00:18:57,None,5.57,4.92,11.14
2025-11-17 00:22:10,dishwasher,32.47,4.66,56.74
2025-11-17 00:30:02,bath,17.48,1.95,23.49
2025-11-17 00:14:30,kitchen_sink,9.41,4.38,17.43
2025-11-17 00:10:33,kitchen_sink,16.34,2.93,34.24
2025-11-17 00:43:48,shower,34.31,4.97,24.6
2025-11-17 00:32:45,toilet_flush,17.5,3.15,17.03
2025-11-17 00:56:23,garden_irrigation,11.84,3.44,8.46
2025-11-17 00:10:55,toilet_flush,22.35,3.35,27.71
2025-11-17 00:10:55,kitchen_sink,8.79,2.63,19.65
2025-11-17 00:51:42,toilet_flush,3.12,1.76,3.1
2025-11-17 00:50:49,bath,4.95,4.63,5.25
2025-11-17 00:55:49,kitchen_sink,4.92,4.31,10.72
2025-11-17 00:54:00,washing_machine,5.74,1.99,7.95
2025-11-17 00:20:13,bath,5.29,4.22,
2025-11-17 00:14:42,washing_machine,22.61,3.69,49.29
2025-11-17 00:23:52,bath,6.77,2.93,8.99
2025-11-17 00:32:34,shower,12.43,2.39,21.97
2025-11-17 00:22:44,dishwasher,31.44,4.51,12.48
2025-11-17 00:55:01,bath,1685.0000000000002,3.95,10.29
2025-11-17 00:59:26,garden_irrigation,23.53,3.42,26.59
2025-11-17 00:14:44,washing_machine,6.45,3.63,8.63
2025-11-17 00:44:21,bath,7.13,1.82,17.26
2025-11-17 00:08:53,garden_irrigation,1.91,3.16,4.65
2025-11-17 00:19:49,shower,6.33,2.18,13.66
2025-11-17 00:20:40,bath,10.11,2.23,9.36
2025-11-17 00:13:43,dishwasher,6.61,3.81,15.98
2025-11-17 00:36:02,garden_irrigation,3.56,4.69,6.36
2025-11-17 00:33:34,dishwasher,4.66,2.91,
2025-11-17 00:07:46,bath,16.4,2.23,29.75
2025-11-17 00:34:52,washing_machine,7.62,3.77,1.81
2025-11-17 00:10:01,washing_machine,13.07,4.55,7.01
2025-11-17 00:48:58,toilet_flush,17.87,4.12,37.67
2025-11-17 00:13:41,toilet_flush,24.32,4.54,40.97
2025-11-17 00:23:37,bath,1.86,3.38,1.93
2025-11-17 00:49:53,toilet_flush,28.08,4.13,37.95
2025-11-17 00:24:56,bath,22.16,1.99,50.57
2025-11-17 00:47:38,bath,3.32,2.72,5.49
2025-11-17 00:59:35,dishwasher,30.64,2.86,34.19
2025-11-17 00:08:45,garden_irrigation,32.27,3.29,15.38
2025-11-17 00:49:31,washing_machine,2.61,4.75,2.29
2025-11-17 00:49:31,shower,10.05,4.56,24.62
2025-11-17 00:47:13,kitchen_sink,28.31,1.97,34.14
2025-11-17 00:40:47,washing_machine,26.31,2.1,33.81
2025-11-17 00:35:48,toilet_flush,6.87,2.75,9.25
2025-11-17 00:58:08,bath,7.72,2.52,17.24
2025-11-17 00:35:44,toilet_flush,1328.0,3.65,21.1
2025-11-17 00:04:14,garden_irrigation,17.22,4.66,30.92
2025-11-17 00:06:13,toilet_flush,21.83,4.87,23.92
2025-11-17 00:03:57,garden_irrigation,13.23,3.79,3.53
2025-11-17 00:05:28,shower,16.46,4.43,38.54
2025-11-17 00:30:59,bath,26.29,3.34,62.65
2025-11-17 00:45:33,toilet_flush,1.77,2.23,4.22
2025-11-17 00:21:53,garden_irrigation,9.21,3.34,21.83
2025-11-17 00:13:00,toilet_flush,25.11,3.44,52.1
2025-11-17 00:02:56,garden_irrigation,31.38,4.1,55.69
2025-11-17 00:04:43,dishwasher,18.15,2.27,38.88
2025-11-17 00:43:26,bath,1886.0,2.79,29.82
2025-11-17 00:43:26,bath,4.2,2.77,2.14
2025-11-17 00:31:18,washing_machine,15.94,4.86,17.53
2025-11-17 00:05:03,garden_irrigation,18.88,3.05,45.95
2025-11-17 00:26:08,kitchen_sink,8.87,4.14,8.94
2025-11-17 00:26:08,shower,9.79,4.13,21.5
2025-11-17 00:54:55,washing_machine,13.52,2.43,5.6
2025-11-17 00:12:40,shower,1.19,3.5,1.15
2025-11-17 00:01:09,washing_machine,11.61,4.63,11.69
2025-11-17 00:42:06,toilet_flush,7.79,3.16,2.48
2025-11-17 00:43:54,garden_irrigation,11.8,4.81,5.59
2025-11-17 00:43:54,toilet_flush,4.63,2.25,2.98
2025-11-17 00:58:44,shower,31.22,1.76,66.4
2025-11-17 00:53:39,bath,20.98,4.62,7.26
2025-11-17 00:09:45,shower,23.93,4.47,21.23
2025-11-17 00:46:40,washing_machine,27.73,4.97,6.19
2025-11-17 00:44:29,shower,17.7,3.88,31.86
2025-11-17 00:19:09,garden_irrigation,3.5,4.78,5.69
2025-11-17 00:14:36,shower,19.03,4.39,32.04
2025-11-17 00:38:53,toilet_flush,20.75,4.46,22.02
2025-11-17 00:14:15,bath,26.22,3.49,17.8
2025-11-17 00:22:44,garden_irrigation,15.39,2.84,28.58
2025-11-17 00:50:25,shower,4.9,4.77,10.12
2025-11-17 00:58:33,kitchen_sink,10.29,3.01,5.34
2025-11-17 00:17:34,kitchen_sink,13.03,3.39,17.2
2025-11-17 00:57:03,bath,22.78,3.06,17.59
2025-11-17 00:55:55,toilet_flush,20.19,3.48,11.84
2025-11-17 00:55:55,washing_machine,12.79,3.15,24.16
2025-11-17 00:14:25,washing_machine,3453.0,1.67,
2025-11-17 00:21:59,bath,21.4,4.59,14.92
2025-11-17 00:21:59,shower,8.68,3.06,7.92
2025-11-17 00:49:46,garden_irrigation,4.01,3.56,9.72
2025-11-17 00:58:14,bath,5.77,1.99,12.42
2025-11-17 00:24:24,washing_machine,8.99,1.51,19.99
2025-11-17 00:32:00,kitchen_sink,6.04,2.36,7.6
2025-11-17 00:26:40,washing_machine,6.94,3.97,11.35
2025-11-17 00:34:53,kitchen_sink,10.34,1.85,11.03
2025-11-17 00:22:32,washing_machine,6.48,4.68,2.45
2025-11-17 00:47:49,toilet_flush,31.44,2.25,35.29
2025-11-17 00:19:29,bath,3.27,2.22,5.12
2025-11-17 00:07:57,garden_irrigation,18.6,2.14,16.0
2025-11-17 00:26:20,bath,14.66,1.55,31.52
2025-11-17 00:51:10,dishwasher,34.39,4.2,18.83
2025-11-17 00:37:03,shower,4.37,4.56,4.56
2025-11-17 00:52:28,kitchen_sink,14.23,3.65,
2025-11-17 00:54:12,washing_machine,33.95,2.16,38.4
2025-11-17 00:14:53,shower,30.36,2.5,8.84
2025-11-17 00:46:31,kitchen_sink,28.69,3.17,23.72
2025-11-17 00:57:20,bath,9.4,4.84,
2025-11-17 00:57:20,kitchen_sink,6.4,2.37,8.32
2025-11-17 00:02:21,toilet_flush,23.57,4.06,34.19
2025-11-17 00:45:25,washing_machine,32.56,3.04,27.11
2025-11-17 00:37:38,dishwasher,19.71,2.54,27.65
2025-11-17 00:13:52,bath,20.22,3.1,27.72
2025-11-17 00:55:43,dishwasher,10.16,1.75,9.42
2025-11-17 00:26:53,shower,27.05,4.3,57.06
2025-11-17 00:17:50,washing_machine,6.95,2.35,10.11
2025-11-17 00:17:50,bath,11.67,4.04,11.25
2025-11-17 00:52:40,dishwasher,15.18,1.74,36.11
2025-11-17 00:06:00,washing_machine,18.01,4.84,38.61
2025-11-17 00:27:53,garden_irrigation,8.86,2.18,21.8
2025-11-17 00:38:29,kitchen_sink,4.46,4.59,7.99
2025-11-17 00:18:10,dishwasher,21.57,4.33,23.08
2025-11-17 00:44:57,kitchen_sink,10.46,4.89,8.85
2025-11-17 00:44:57,garden_irrigation,20.55,3.17,35.46
2025-11-17 00:30:16,garden_irrigation,583.0,4.05,14.32
2025-11-17 00:25:43,washing_machine,17.1,2.8,28.07
2025-11-17 00:00:45,kitchen_sink,1887.0,2.15,42.04
2025-11-17 00:41:38,shower,2.29,3.05,
2025-11-17 00:53:05,toilet_flush,12.11,2.08,13.76
2025-11-17 00:53:46,bath,5.14,4.94,11.74
2025-11-17 00:33:45,garden_irrigation,2.69,1.84,5.22
2025-11-17 00:15:35,shower,34.65,3.56,85.14
2025-11-17 00:26:39,None,11.62,3.69,23.03
2025-11-17 00:49:50,washing_machine,28.44,3.38,35.03
2025-11-17 00:14:34,garden_irrigation,9.29,3.82,13.21
2025-11-17 00:12:25,shower,24.01,1.91,54.53
2025-11-17 00:20:36,toilet_flush,26.73,3.44,39.26
2025-11-17 00:29:49,shower,21.05,2.51,16.58
2025-11-17 00:28:22,toilet_flush,16.77,4.79,20.16
2025-11-17 00:54:13,dishwasher,14.71,4.17,20.41
2025-11-17 00:10:24,toilet_flush,12.54,4.9,5.3
2025-11-17 00:42:33,toilet_flush,32.57,1.63,62.23
2025-11-17 00:57:03,garden_irrigation,29.16,2.5,13.17
2025-11-17 00:14:04,dishwasher,33.79,2.18,38.23
2025-11-17 00:53:30,toilet_flush,4.79,1.54,9.82
2025-11-17 00:27:49,garden_irrigation,25.71,2.35,32.79
2025-11-17 00:21:42,dishwasher,32.87,3.88,70.23
2025-11-17 00:21:42,shower,6.75,2.31,6.66
2025-11-17 00:32:54,None,2.79,3.28,6.7
2025-11-17 00:00:29,toilet_flush,26.07,4.61,17.77
2025-11-17 00:33:06,dishwasher,20.32,3.93,5.85
2025-11-17 00:33:06,kitchen_sink,29.54,2.88,65.18
2025-11-17 00:29:11,shower,5.32,2.8,10.27
2025-11-17 00:02:32,bath,27.94,3.1,20.5
2025-11-17 00:08:42,dishwasher,7.46,2.12,18.39
2025-11-17 00:15:45,dishwasher,6.15,3.72,8.33
2025-11-17 00:18:39,dishwasher,6.17,2.77,14.73
2025-11-17 00:38:53,kitchen_sink,28.6,4.48,38.94
2025-11-17 00:15:21,kitchen_sink,23.45,4.15,30.14
2025-11-17 00:42:02,washing_machine,18.55,3.64,22.87
2025-11-17 00:17:46,garden_irrigation,12.88,2.77,12.5
2025-11-17 00:01:53,washing_machine,30.76,2.23,43.91
2025-11-17 00:16:03,garden_irrigation,14.04,4.22,17.42
2025-11-17 00:16:03,washing_machine,28.67,3.2,8.16
2025-11-17 00:01:29,shower,15.65,2.29,12.5
2025-11-17 00:01:29,kitchen_sink,13.5,2.18,9.32
2025-11-17 00:31:32,shower,16.46,2.08,36.13
2025-11-17 00:09:24,garden_irrigation,10.9,4.22,17.19
2025-11-17 00:50:40,kitchen_sink,26.29,-2.3,51.44
2025-11-17 00:03:00,kitchen_sink,17.84,3.34,42.83
2025-11-17 00:32:23,garden_irrigation,8.51,3.08,14.31
2025-11-17 00:56:55,shower,31.54,3.53,77.59
2025-11-17 00:38:47,None,13.74,4.57,12.6
2025-11-17 00:13:55,bath,19.25,4.54,12.1
2025-11-17 00:10:22,dishwasher,31.77,3.08,35.82
2025-11-17 00:43:45,shower,22.04,1.55,28.27
2025-11-17 00:43:45,shower,4.53,2.99,10.23
2025-11-17 00:14:09,shower,32.92,3.62,48.98
2025-11-17 00:40:58,kitchen_sink,22.16,3.45,19.32
2025-11-17 00:39:22,toilet_flush,12.05,3.78,22.99
2025-11-17 00:22:49,dishwasher,5.3,2.04,7.23
2025-11-17 00:54:25,washing_machine,27.89,3.76,15.98
2025-11-17 00:51:43,garden_irrigation,21.89,2.14,33.42
2025-11-17 00:44:29,shower,18.9,4.13,43.4
2025-11-17 00:18:36,kitchen_sink,31.34,2.69,67.01
2025-11-17 00:05:31,garden_irrigation,27.71,3.98,42.94
2025-11-17 00:07:31,toilet_flush,5.73,1.67,6.12
2025-11-17 00:55:17,bath,11.25,2.93,4.5
2025-11-17 00:10:56,toilet_flush,9.07,3.97,11.61
2025-11-17 00:00:01,kitchen_sink,26.17,2.29,50.5
2025-11-17 00:46:09,shower,1.66,4.28,1.71
2025-11-17 00:29:59,toilet_flush,20.16,3.71,14.95
2025-11-17 00:52:53,dishwasher,26.8,3.56,62.77
2025-11-17 00:40:52,toilet_flush,30.75,2.74,64.25
2025-11-17 00:04:19,toilet_flush,12.3,3.19,20.52
2025-11-17 00:16:29,dishwasher,28.83,3.59,14.84
2025-11-17 00:24:09,bath,4.32,3.15,2.3
2025-11-17 00:11:38,kitchen_sink,29.7,3.94,12.99
2025-11-17 00:20:10,garden_irrigation,4.9,3.02,7.93
2025-11-17 00:20:05,washing_machine,14.21,2.21,6.62
2025-11-17 00:35:27,kitchen_sink,28.01,2.25,59.89
2025-11-17 00:41:07,shower,5.67,1.52,14.08
2025-11-17 00:55:15,kitchen_sink,8.41,2.55,8.77
2025-11-17 00:03:02,kitchen_sink,25.42,4.12,31.61
2025-11-17 00:33:33,bath,25.34,4.28,46.55
2025-11-17 00:49:32,washing_machine,22.62,2.21,53.28
2025-11-17 00:16:23,washing_machine,24.44,4.86,55.15
2025-11-17 00:38:03,washing_machine,19.22,3.26,6.39
2025-11-17 00:26:28,garden_irrigation,9.19,4.71,5.41
2025-11-17 00:34:42,kitchen_sink,12.43,3.97,24.06
2025-11-17 00:25:09,bath,6.77,4.03,12.08
2025-11-17 00:18:55,shower,31.84,1.8,16.12
2025-11-17 00:01:18,washing_machine,20.63,2.27,27.95
2025-11-17 00:43:47,dishwasher,14.33,1.53,28.6
2025-11-17 00:43:47,washing_machine,16.44,-4.01,11.56
2025-11-17 00:18:25,dishwasher,33.18,2.71,73.13
2025-11-17 00:54:07,kitchen_sink,5.79,4.25,1.86
2025-11-17 00:02:01,shower,20.72,2.69,41.42
2025-11-17 00:08:42,bath,17.95,4.37,29.01
2025-11-17 00:37:00,washing_machine,21.6,1.96,19.98
2025-11-17 00:11:44,kitchen_sink,1.12,2.11,2.08
2025-11-17 00:03:45,toilet_flush,30.59,2.69,61.16
2025-11-17 00:27:35,bath,32.66,2.93,76.68
2025-11-17 00:27:44,dishwasher,20.0,2.72,20.92
2025-11-17 00:27:44,garden_irrigation,24.53,4.17,43.61
2025-11-17 00:25:21,bath,32.33,1.84,51.28
2025-11-17 00:17:39,kitchen_sink,24.9,2.73,35.06
2025-11-17 00:21:45,washing_machine,5.76,4.43,12.95
2025-11-17 00:09:40,bath,20.38,1.73,4.22
2025-11-17 00:41:09,shower,21.43,4.8,18.19
2025-11-17 00:41:09,dishwasher,15.13,4.95,21.76
2025-11-17 00:17:53,toilet_flush,25.91,1.81,15.81
2025-11-17 00:24:00,shower,32.74,2.52,74.91
2025-11-17 00:49:51,shower,32.43,2.8,54.79
2025-11-17 00:37:19,shower,16.05,4.22,20.85
2025-11-17 00:29:14,kitchen_sink,4.41,3.59,9.15
2025-11-17 00:23:12,kitchen_sink,34.48,3.76,42.65
2025-11-17 00:24:08,bath,29.44,4.15,43.72
2025-11-17 00:27:59,dishwasher,4.8,1.91,0.99
2025-11-17 00:56:24,garden_irrigation,32.27,4.42,33.6
2025-11-17 00:56:24,dishwasher,30.51,3.97,15.84
2025-11-17 00:22:33,toilet_flush,18.4,3.52,32.87
2025-11-17 00:46:01,bath,20.9,4.61,27.21
2025-11-17 00:14:28,shower,14.27,3.95,12.76
2025-11-17 00:59:38,bath,2.39,2.21,3.05
2025-11-17 00:44:15,dishwasher,12.06,3.0,8.23
2025-11-17 00:25:59,washing_machine,28.2,3.23,65.64
2025-11-17 00:25:59,bath,0.66,1.69,0.21
2025-11-17 00:34:04,dishwasher,12.01,4.84,26.31
2025-11-17 00:12:52,bath,14.24,1.95,19.6
2025-11-17 00:11:48,dishwasher,19.04,3.94,30.91
2025-11-17 00:15:42,shower,32.24,3.27,28.89
2025-11-17 00:27:43,bath,12.45,1.59,30.17
2025-11-17 00:34:46,toilet_flush,12.47,4.74,10.58
2025-11-17 00:21:37,shower,25.94,4.48,40.32
2025-11-17 00:07:56,kitchen_sink,16.1,3.33,40.01
2025-11-17 00:14:53,kitchen_sink,8.25,2.3,18.37
2025-11-17 00:01:48,bath,16.11,1.93,
2025-11-17 00:04:59,bath,5.36,2.77,13.28
2025-11-17 00:03:36,toilet_flush,6.59,2.39,
2025-11-17 00:33:43,dishwasher,17.69,3.27,12.03
2025-11-17 00:19:11,dishwasher,14.95,4.88,16.94
2025-11-17 00:19:11,garden_irrigation,32.06,3.51,31.08
2025-11-17 00:38:56,shower,13.0,4.61,12.89
2025-11-17 00:38:56,toilet_flush,20.53,3.78,40.01
2025-11-17 00:00:51,bath,22.31,3.16,34.44
2025-11-17 00:39:47,bath,0.95,4.49,0.27
2025-11-17 00:44:46,bath,23.39,3.15,51.88
2025-11-17 00:45:16,bath,6.64,4.54,5.86
2025-11-17 00:50:41,washing_machine,33.66,2.52,83.92
2025-11-17 00:00:05,bath,5.63,1.95,13.48
2025-11-17 00:24:07,bath,14.8,4.49,34.98
2025-11-17 00:07:31,washing_machine,3.44,3.56,7.11
2025-11-17 00:26:23,garden_irrigation,34.89,4.61,24.68
2025-11-17 00:31:17,dishwasher,17.83,4.78,25.41
2025-11-17 00:59:38,kitchen_sink,21.04,1.69,15.06
2025-11-17 00:06:44,bath,2.81,3.25,2.24
2025-11-17 00:27:54,dishwasher,26.37,2.81,42.33
2025-11-17 00:47:25,bath,7.74,3.69,2.27
2025-11-17 00:53:29,toilet_flush,31.48,4.28,76.49
2025-11-17 00:06:20,shower,7.58,2.48,
2025-11-17 00:05:41,toilet_flush,7.08,3.45,7.62
2025-11-17 00:22:44,bath,1.76,3.98,2.44
2025-11-17 00:44:31,garden_irrigation,16.79,1.97,21.36
2025-11-17 00:25:21,toilet_flush,19.99,4.35,44.56
2025-11-17 00:29:05,garden_irrigation,2.77,3.62,4.94
2025-11-17 00:18:57,garden_irrigation,27.26,4.82,22.89
2025-11-17 00:01:38,bath,16.14,2.69,19.82
2025-11-17 00:21:00,garden_irrigation,18.59,1.88,22.06
2025-11-17 00:20:22,toilet_flush,15.71,3.27,37.81
2025-11-17 00:07:56,washing_machine,14.33,1.8,8.64
2025-11-17 00:17:36,shower,19.81,4.89,8.04
2025-11-17 00:17:36,garden_irrigation,5.86,1.64,13.04
2025-11-17 00:11:37,dishwasher,6.78,4.14,15.34
2025-11-17 00:06:42,None,30.23,3.34,66.66
2025-11-17 00:45:23,kitchen_sink,33.14,2.79,45.58
2025-11-17 00:47:01,garden_irrigation,13.38,1.73,22.98
2025-11-17 00:19:52,dishwasher,9.84,3.68,14.72
2025-11-17 00:31:56,toilet_flush,22.72,3.55,8.17
2025-11-17 00:20:54,garden_irrigation,14.6,2.48,22.93
2025-11-17 00:35:47,kitchen_sink,1.38,4.69,0.32
2025-11-17 00:14:25,dishwasher,5.89,2.56,5.58
2025-11-17 00:33:41,washing_machine,25.2,3.07,59.08
2025-11-17 00:22:30,toilet_flush,23.23,3.4,20.89
2025-11-17 00:30:17,toilet_flush,1.43,1.85,3.38
2025-11-17 00:45:17,bath,8.16,4.76,6.33
2025-11-17 00:45:32,toilet_flush,847.0000000000001,2.81,7.82
2025-11-17 00:24:46,kitchen_sink,23.68,1.78,38.96
2025-11-17 00:15:47,dishwasher,1.18,2.86,2.3
2025-11-17 00:24:46,toilet_flush,409.0,3.6,5.53
2025-11-17 00:23:02,washing_machine,28.1,3.3,62.63
2025-11-17 00:08:36,shower,6.66,3.93,1.95
2025-11-17 00:54:40,shower,23.02,1.69,53.43
2025-11-17 00:44:23,garden_irrigation,8.72,2.5,5.68
2025-11-17 00:39:41,shower,3.93,4.37,8.78
2025-11-17 00:18:21,kitchen_sink,8.89,1.78,9.97
2025-11-17 00:23:50,shower,25.42,4.49,53.77
2025-11-17 00:53:39,kitchen_sink,30.02,1.82,52.38
2025-11-17 00:53:39,kitchen_sink,29.14,4.42,17.62
2025-11-17 00:17:23,garden_irrigation,14.2,2.76,32.82
2025-11-17 00:17:23,shower,23.55,3.64,18.01
2025-11-17 00:51:08,garden_irrigation,7.57,2.04,5.76
2025-11-17 00:11:52,toilet_flush,10.61,1.73,21.99
2025-11-17 00:00:01,washing_machine,31.42,2.26,13.94
2025-11-17 00:27:11,dishwasher,0.95,1.95,0.68
2025-11-17 00:06:58,shower,3.45,2.59,4.69
2025-11-17 00:24:59,toilet_flush,7.67,3.3,16.18
2025-11-17 00:18:41,bath,1.42,3.56,0.77
2025-11-17 00:11:44,dishwasher,6.76,4.26,9.87
2025-11-17 00:49:58,dishwasher,20.61,3.8,37.84
2025-11-17 00:20:49,dishwasher,15.04,3.63,32.78
2025-11-17 00:43:09,toilet_flush,31.3,2.94,73.61
2025-11-17 00:22:49,garden_irrigation,28.7,3.16,57.53
2025-11-17 00:30:45,garden_irrigation,12.29,2.95,20.91
2025-11-17 00:47:02,dishwasher,9.45,4.45,11.31
